ID	SENTENCE	ENTITY_1	ENTITY_1_NAME	ENTITY_1_POS1	ENTITY_1_POS2	ENTITY_2	ENTITY_2_NAME	ENTITY_2_POS1	ENTITY_2_POS2	LABEL
a1720453.s6	Renal function was investigated by measuring plasma and urinary electrolytes, glucosuria, proteinuria, aminoaciduria, urinary pH, osmolarity, creatinine clearance, phosphate tubular reabsorption, beta 2 microglobulinuria, and lysozymuria.	D010710	phosphate	164	173	D006030	glucosuria	78	88	false
a1720453.s6	Renal function was investigated by measuring plasma and urinary electrolytes, glucosuria, proteinuria, aminoaciduria, urinary pH, osmolarity, creatinine clearance, phosphate tubular reabsorption, beta 2 microglobulinuria, and lysozymuria.	D010710	phosphate	164	173	D011507	proteinuria	90	101	false
a1720453.s6	Renal function was investigated by measuring plasma and urinary electrolytes, glucosuria, proteinuria, aminoaciduria, urinary pH, osmolarity, creatinine clearance, phosphate tubular reabsorption, beta 2 microglobulinuria, and lysozymuria.	D010710	phosphate	164	173	D000608	aminoaciduria	103	116	false
a1720453.s8	Two subsets of patients were identified from this latter group: the first included four patients (5% of the total population) who developed major toxicity resulting in Fanconi's syndrome (TDFS); and the second group included five patients with elevated beta 2 microglobulinuria and low phosphate reabsorption.	D010710	phosphate	286	295	D064420	toxicity	146	154	false
a1720453.s8	Two subsets of patients were identified from this latter group: the first included four patients (5% of the total population) who developed major toxicity resulting in Fanconi's syndrome (TDFS); and the second group included five patients with elevated beta 2 microglobulinuria and low phosphate reabsorption.	D010710	phosphate	286	295	D005198	TDFS	188	192	false
a1720453.s10	Severe toxicity was correlated with the higher cumulative dose of 60 g/m2 of ifosfamide, a younger age (less than 2 1/2 years old), and a predominance of vesicoprostatic tumor involvement.	D007069	ifosfamide	77	87	D064420	toxicity	7	15	false
a1720453.s10	Severe toxicity was correlated with the higher cumulative dose of 60 g/m2 of ifosfamide, a younger age (less than 2 1/2 years old), and a predominance of vesicoprostatic tumor involvement.	D007069	ifosfamide	77	87	D009369	tumor	170	175	false
a1720453.s11	This low percentage (5%) of TDFS must be evaluated with respect to the efficacy of ifosfamide in the treatment of mesenchymal tumors in children.	D007069	ifosfamide	83	93	C535700	mesenchymal tumors	114	132	false
a1833784.s0	Evidence for an involvement of D1 and D2 dopamine receptors in mediating nicotine-induced hyperactivity in rats.	D004298	dopamine	41	49	D006948	hyperactivity	90	103	false
a1833784.s0	Evidence for an involvement of D1 and D2 dopamine receptors in mediating nicotine-induced hyperactivity in rats.	D009538	nicotine	73	81	D006948	hyperactivity	90	103	true
a1833784.s5	Nicotine (1.0 mg/kg) caused a significant increase in locomotor activity in rats that were habituated to the test environment, but had only a weak and delayed stimulant action in rats that were unfamiliar with the test environment.	D009538	Nicotine	0	8	D006948	increase in locomotor activity	42	72	true
a1833784.s7	Nicotine-induced hyperactivity was blocked by the selective D1 antagonist SCH 23390, the selective D2 antagonist raclopride and the D1/D2 antagonist fluphenazine.	D009538	Nicotine	0	8	D006948	hyperactivity	17	30	true
a1833784.s7	Nicotine-induced hyperactivity was blocked by the selective D1 antagonist SCH 23390, the selective D2 antagonist raclopride and the D1/D2 antagonist fluphenazine.	C534628	SCH 23390	74	83	D006948	hyperactivity	17	30	false
a1833784.s7	Nicotine-induced hyperactivity was blocked by the selective D1 antagonist SCH 23390, the selective D2 antagonist raclopride and the D1/D2 antagonist fluphenazine.	D020891	raclopride	113	123	D006948	hyperactivity	17	30	false
a1833784.s7	Nicotine-induced hyperactivity was blocked by the selective D1 antagonist SCH 23390, the selective D2 antagonist raclopride and the D1/D2 antagonist fluphenazine.	D005476	fluphenazine	149	161	D006948	hyperactivity	17	30	false
a1833784.s8	Pretreatment with the D2 agonist PHNO enhanced nicotine-induced hyperactivity, whereas the D1 agonist SKF 38393 had no effect.	-1	PHNO	33	37	D006948	hyperactivity	64	77	false
a1833784.s8	Pretreatment with the D2 agonist PHNO enhanced nicotine-induced hyperactivity, whereas the D1 agonist SKF 38393 had no effect.	D009538	nicotine	47	55	D006948	hyperactivity	64	77	true
a1833784.s8	Pretreatment with the D2 agonist PHNO enhanced nicotine-induced hyperactivity, whereas the D1 agonist SKF 38393 had no effect.	D015647	SKF 38393	102	111	D006948	hyperactivity	64	77	false
a1833784.s9	The results indicate that acute nicotine injection induces a pronounced hyperactivity in rats habituated to the test environment.	D009538	nicotine	32	40	D006948	hyperactivity	72	85	true
a1867351.s6	Therefore, certain limitations for malaria prophylaxis and treatment with mefloquine are recommended.	D015767	mefloquine	74	84	D008288	malaria	35	42	false
a2266990.s0	Randomized, double-blind trial of mazindol in Duchenne dystrophy.	D008454	mazindol	34	42	D020388	Duchenne dystrophy	46	64	false
a2266990.s2	We conducted a 12-month controlled trial of mazindol, a putative growth hormone secretion inhibitor, in 83 boys with Duchenne dystrophy.	D008454	mazindol	44	52	D020388	Duchenne dystrophy	117	135	false
a2266990.s6	Side effects attributable to mazindol included decreased appetite (36%), dry mouth (10%), behavioral change (22%), and gastrointestinal symptoms (18%); mazindol dosage was reduced in 43% of patients.	D008454	mazindol	152	160	D001068	decreased appetite	47	65	true
a2266990.s6	Side effects attributable to mazindol included decreased appetite (36%), dry mouth (10%), behavioral change (22%), and gastrointestinal symptoms (18%); mazindol dosage was reduced in 43% of patients.	D008454	mazindol	152	160	D014987	dry mouth	73	82	true
a2266990.s6	Side effects attributable to mazindol included decreased appetite (36%), dry mouth (10%), behavioral change (22%), and gastrointestinal symptoms (18%); mazindol dosage was reduced in 43% of patients.	D008454	mazindol	152	160	D012817	gastrointestinal symptoms	119	144	true
a2266990.s9	Mazindol doses not slow the progression of weakness in Duchenne dystrophy.	D008454	Mazindol	0	8	D018908	weakness	43	51	false
a2266990.s9	Mazindol doses not slow the progression of weakness in Duchenne dystrophy.	D008454	Mazindol	0	8	D020388	Duchenne dystrophy	55	73	false
a2355241.s4	The low incidence of cerebral haemorrhage as a cause of death in patients with Parkinson's disease may reflect the hypotensive effect of levodopa and a hypotensive mechanism due to reduced noradrenaline levels in the parkinsonian brain.	D007980	levodopa	137	145	D002543	cerebral haemorrhage	21	41	false
a2355241.s4	The low incidence of cerebral haemorrhage as a cause of death in patients with Parkinson's disease may reflect the hypotensive effect of levodopa and a hypotensive mechanism due to reduced noradrenaline levels in the parkinsonian brain.	D007980	levodopa	137	145	D003643	death	56	61	false
a2355241.s4	The low incidence of cerebral haemorrhage as a cause of death in patients with Parkinson's disease may reflect the hypotensive effect of levodopa and a hypotensive mechanism due to reduced noradrenaline levels in the parkinsonian brain.	D007980	levodopa	137	145	D010300	parkinsonian	217	229	false
a2355241.s4	The low incidence of cerebral haemorrhage as a cause of death in patients with Parkinson's disease may reflect the hypotensive effect of levodopa and a hypotensive mechanism due to reduced noradrenaline levels in the parkinsonian brain.	D007980	levodopa	137	145	D007022	hypotensive	152	163	true
a2355241.s4	The low incidence of cerebral haemorrhage as a cause of death in patients with Parkinson's disease may reflect the hypotensive effect of levodopa and a hypotensive mechanism due to reduced noradrenaline levels in the parkinsonian brain.	D009638	noradrenaline	189	202	D002543	cerebral haemorrhage	21	41	false
a2355241.s4	The low incidence of cerebral haemorrhage as a cause of death in patients with Parkinson's disease may reflect the hypotensive effect of levodopa and a hypotensive mechanism due to reduced noradrenaline levels in the parkinsonian brain.	D009638	noradrenaline	189	202	D003643	death	56	61	false
a2355241.s4	The low incidence of cerebral haemorrhage as a cause of death in patients with Parkinson's disease may reflect the hypotensive effect of levodopa and a hypotensive mechanism due to reduced noradrenaline levels in the parkinsonian brain.	D009638	noradrenaline	189	202	D010300	parkinsonian	217	229	false
a2355241.s4	The low incidence of cerebral haemorrhage as a cause of death in patients with Parkinson's disease may reflect the hypotensive effect of levodopa and a hypotensive mechanism due to reduced noradrenaline levels in the parkinsonian brain.	D009638	noradrenaline	189	202	D007022	hypotensive	152	163	false
a2445283.s0	Tolerance and antiviral effect of ribavirin in patients with Argentine hemorrhagic fever.	D012254	ribavirin	34	43	D006478	Argentine hemorrhagic fever	61	88	false
a2445283.s1	Tolerance and antiviral effect of ribavirin was studied in 6 patients with Argentine hemorrhagic fever (AHF) of more than 8 days of evolution.	D012254	ribavirin	34	43	D006478	AHF	104	107	false
a2445283.s2	Administration of ribavirin resulted in a neutralization of viremia and a drop of endogenous interferon titers.	D012254	ribavirin	18	27	D014766	viremia	60	67	false
a2445283.s5	From these results, we conclude that ribavirin has an antiviral effect in advanced cases of AHF, and that anemia, the only secondary reaction observed, can be easily managed.	D012254	ribavirin	37	46	D006478	AHF	92	95	false
a2445283.s5	From these results, we conclude that ribavirin has an antiviral effect in advanced cases of AHF, and that anemia, the only secondary reaction observed, can be easily managed.	D012254	ribavirin	37	46	D000740	anemia	106	112	true
a2445283.s6	The possible beneficial effect of ribavirin during the initial days of AHF is discussed.	D012254	ribavirin	34	43	D006478	AHF	71	74	false
a2950248.s0	Dipyridamole-induced myocardial ischemia.	D004176	Dipyridamole	0	12	D017202	myocardial ischemia	21	40	false
a2950248.s1	Angina and ischemic electrocardiographic changes occurred after administration of oral dipyridamole in four patients awaiting urgent myocardial revascularization procedures.	D004176	dipyridamole	87	99	D000787	Angina	0	6	true
a2950248.s2	To our knowledge, this has not previously been reported as a side effect of preoperative dipyridamole therapy, although dipyridamole-induced myocardial ischemia has been demonstrated to occur in animals and humans with coronary artery disease.	D004176	dipyridamole	120	132	D017202	myocardial ischemia	141	160	false
a2950248.s2	To our knowledge, this has not previously been reported as a side effect of preoperative dipyridamole therapy, although dipyridamole-induced myocardial ischemia has been demonstrated to occur in animals and humans with coronary artery disease.	D004176	dipyridamole	120	132	D003324	coronary artery disease	219	242	false
a2950248.s3	Epicardial coronary collateral vessels were demonstrated in all four patients; a coronary "steal" phenomenon may be the mechanism of the dipyridamole-induced ischemia observed.	D004176	dipyridamole	137	149	D007511	ischemia	158	166	false
a3015567.s1	Nitroprusside-induced hypotension evokes	D009599	Nitroprusside	0	13	D007022	hypotension	22	33	true
a3015567.s6	Suppression of irCRF secretion in response to nitroprusside-induced hypotension is observed and occurs at a plasma corticosterone level between 8-12 micrograms/dl.	D009599	nitroprusside	46	59	D007022	hypotension	68	79	true
a3015567.s6	Suppression of irCRF secretion in response to nitroprusside-induced hypotension is observed and occurs at a plasma corticosterone level between 8-12 micrograms/dl.	D003345	corticosterone	115	129	D007022	hypotension	68	79	false
